CODCLI,CODART,Cliente,Pais,Comunidad autÃ³noma,Provincia,Zona,ArtÃ­culo,Serie,Nfactura,Fecha,Unidades,Precio,Costo,status,name_complete
5,2,CRISTINA DEL ROSARIO MIRANDA BLANDÃN,NICARAGUA,ESTELI,ESTELI,Centro,Bicicleta mountain infantil,S2,140,41418,18,"123,49","103,73",Delivered,Carlos Eduardo Pérez
5,4,CRISTINA DEL ROSARIO MIRANDA BLANDÃN,NICARAGUA,ESTELI,ESTELI,Centro,Bicicleta carrera mod. A,S2,141,41419,24,"284,99","225,14",Pending,Carlos Eduardo Pérez
5,7,CRISTINA DEL ROSARIO MIRANDA BLANDÃN,NICARAGUA,ESTELI,ESTELI,Centro,Mountain bike,S2,142,41420,18,"56,99","47,87",Confirmed,Carlos Eduardo Pérez
5,11,CRISTINA DEL ROSARIO MIRANDA BLANDÃN,NICARAGUA,ESTELI,ESTELI,Centro,Bicicleta carrera modelo C,S2,143,41421,18,"569,99","450,29",Returned,Carlos Eduardo Pérez
5,10,CRISTINA DEL ROSARIO MIRANDA BLANDÃN,NICARAGUA,ESTELI,ESTELI,Centro,Monociclo,S2,144,41422,15,"227,99","191,51",Pending,Carlos Eduardo Pérez
5,13,CRISTINA DEL ROSARIO MIRANDA BLANDÃN,NICARAGUA,ESTELI,ESTELI,Centro,Casco bicicleta,S2,145,41423,61,"45,59","38,3",Returned,Carlos Eduardo Pérez
5,15,CRISTINA DEL ROSARIO MIRANDA BLANDÃN,NICARAGUA,ESTELI,ESTELI,Centro,Gafas,S2,146,41424,123,"51,52","43,28",Confirmed,Carlos Eduardo Pérez
6,1,ADELA ZEVERANIA ROSTRAN MORA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta carrera,S2,147,41425,12,"612,25","612,25",Pending,Luisa Margarita Ramírez
6,4,ADELA ZEVERANIA ROSTRAN MORA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta carrera mod. A,S2,148,41426,21,"299,99","299,99",Returned,Luisa Margarita Ramírez
6,11,ADELA ZEVERANIA ROSTRAN MORA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta carrera modelo C,S2,149,41427,18,"599,99","599,99",Shipped,Luisa Margarita Ramírez
6,13,ADELA ZEVERANIA ROSTRAN MORA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Casco bicicleta,S2,150,41428,13,"47,99","47,99",Confirmed,Luisa Margarita Ramírez
6,14,ADELA ZEVERANIA ROSTRAN MORA,NICARAGUA,JINOTEGA,JINOTEGA,Este,EmpuÃ±adura,S2,151,41429,21,"70,12","70,12",Confirmed,Luisa Margarita Ramírez
6,15,ADELA ZEVERANIA ROSTRAN MORA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Gafas,S2,152,41430,23,"54,23","54,23",Confirmed,Luisa Margarita Ramírez
8,1,CARLA VANESA MADRIZ ARGUELLO,NICARAGUA,JINOTEGA,JINOTEGA,Oeste,Bicicleta carrera,S2,153,41431,18,"612,25","612,25",Returned,Rosa Elena Fernández
8,2,CARLA VANESA MADRIZ ARGUELLO,NICARAGUA,JINOTEGA,JINOTEGA,Oeste,Bicicleta mountain infantil,S2,154,41432,20,"129,99","129,99",Confirmed,Rosa Elena Fernández
8,6,CARLA VANESA MADRIZ ARGUELLO,NICARAGUA,JINOTEGA,JINOTEGA,Oeste,Bicicleta infantil,S2,155,41433,13,"49,99","49,99",Shipped,Rosa Elena Fernández
8,11,CARLA VANESA MADRIZ ARGUELLO,NICARAGUA,JINOTEGA,JINOTEGA,Oeste,Bicicleta carrera modelo C,S2,156,41434,4,"599,99","599,99",Pending,Rosa Elena Fernández
8,12,CARLA VANESA MADRIZ ARGUELLO,NICARAGUA,JINOTEGA,JINOTEGA,Oeste,Asiento para bicicleta velocidad,S2,157,41435,30,"47,56","47,56",Shipped,Rosa Elena Fernández
8,13,CARLA VANESA MADRIZ ARGUELLO,NICARAGUA,JINOTEGA,JINOTEGA,Oeste,Casco bicicleta,S2,158,41436,30,"47,99","47,99",Confirmed,Rosa Elena Fernández
8,14,CARLA VANESA MADRIZ ARGUELLO,NICARAGUA,JINOTEGA,JINOTEGA,Oeste,EmpuÃ±adura,S2,159,41437,30,"70,12","70,12",Confirmed,Rosa Elena Fernández
8,15,CARLA VANESA MADRIZ ARGUELLO,NICARAGUA,JINOTEGA,JINOTEGA,Oeste,Gafas,S2,160,41438,46,"54,23","54,23",Pending,Rosa Elena Fernández
9,2,YADER JAVIER DUARTE SUAZO,NICARAGUA,GRANADA,GRANADA,Sur,Bicicleta mountain infantil,S2,161,41439,24,"123,49","123,49",Returned,Jorge Alberto Vargas
9,4,YADER JAVIER DUARTE SUAZO,NICARAGUA,GRANADA,GRANADA,Sur,Bicicleta carrera mod. A,S2,162,41440,24,"284,99","284,99",Delivered,Jorge Alberto Vargas
9,7,YADER JAVIER DUARTE SUAZO,NICARAGUA,GRANADA,GRANADA,Sur,Mountain bike,S2,163,41441,6,"56,99","56,99",Confirmed,Jorge Alberto Vargas
9,8,YADER JAVIER DUARTE SUAZO,NICARAGUA,GRANADA,GRANADA,Sur,Bicicleta paseo,S2,164,41442,4,"170,99","170,99",Returned,Jorge Alberto Vargas
9,10,YADER JAVIER DUARTE SUAZO,NICARAGUA,GRANADA,GRANADA,Sur,Monociclo,S2,165,41443,1,"227,99","227,99",Returned,Jorge Alberto Vargas
9,3,YADER JAVIER DUARTE SUAZO,NICARAGUA,GRANADA,GRANADA,Sur,Bicicleta dual,S2,166,41444,1,"332,49","332,49",Confirmed,Jorge Alberto Vargas
9,9,YADER JAVIER DUARTE SUAZO,NICARAGUA,GRANADA,GRANADA,Sur,Bicicleta tres asientos,S2,167,41445,1,"427,49","427,49",Pending,Jorge Alberto Vargas
11,1,ANTONIO DE JESUS PAIZ JUAREZ,NICARAGUA,RIO SAN JUAN,RIO SAN JUAN,Norte,Bicicleta carrera,S2,168,41446,21,"581,64","581,64",Pending,Daniel Esteban Morales
11,4,ANTONIO DE JESUS PAIZ JUAREZ,NICARAGUA,RIO SAN JUAN,RIO SAN JUAN,Norte,Bicicleta carrera mod. A,S2,169,41447,23,"284,99","284,99",Returned,Daniel Esteban Morales
11,5,ANTONIO DE JESUS PAIZ JUAREZ,NICARAGUA,RIO SAN JUAN,RIO SAN JUAN,Norte,Bicicleta carrera mod. B,S2,170,41448,20,"522,49","522,49",Pending,Daniel Esteban Morales
11,3,ANTONIO DE JESUS PAIZ JUAREZ,NICARAGUA,RIO SAN JUAN,RIO SAN JUAN,Norte,Bicicleta dual,S2,171,41449,1,"332,49","332,49",Confirmed,Daniel Esteban Morales
14,2,MAURICIO RAUL URROZ SALGADO,NICARAGUA,MANAGUA,MANAGUA,Este,Bicicleta mountain infantil,S2,172,41450,15,"129,99","129,99",Pending,Adriana Isabel Jiménez
14,4,MAURICIO RAUL URROZ SALGADO,NICARAGUA,MANAGUA,MANAGUA,Este,Bicicleta carrera mod. A,S2,173,41451,23,"299,99","299,99",Pending,Adriana Isabel Jiménez
14,5,MAURICIO RAUL URROZ SALGADO,NICARAGUA,MANAGUA,MANAGUA,Este,Bicicleta carrera mod. B,S2,174,41452,20,"549,99","549,99",Confirmed,Adriana Isabel Jiménez
14,8,MAURICIO RAUL URROZ SALGADO,NICARAGUA,MANAGUA,MANAGUA,Este,Bicicleta paseo,S2,175,41453,3,"179,99","179,99",Delivered,Adriana Isabel Jiménez
14,13,MAURICIO RAUL URROZ SALGADO,NICARAGUA,MANAGUA,MANAGUA,Este,Casco bicicleta,S2,176,41454,77,"47,99","47,99",Returned,Adriana Isabel Jiménez
14,14,MAURICIO RAUL URROZ SALGADO,NICARAGUA,MANAGUA,MANAGUA,Este,EmpuÃ±adura,S2,177,41455,30,"70,12","70,12",Delivered,Adriana Isabel Jiménez
14,3,MAURICIO RAUL URROZ SALGADO,NICARAGUA,MANAGUA,MANAGUA,Este,Bicicleta dual,S2,178,41456,1,"349,99","349,99",Shipped,Adriana Isabel Jiménez
15,1,NERY FRANCISCA BRAVO ESPINOZA,NICARAGUA,CARAZO,CARAZO,Norte,Bicicleta carrera,S2,179,41457,21,"612,25","520,41",Returned,Fernando Andrés Ortega
15,2,NERY FRANCISCA BRAVO ESPINOZA,NICARAGUA,CARAZO,CARAZO,Norte,Bicicleta mountain infantil,S2,180,41458,16,"129,99","110,49",Returned,Fernando Andrés Ortega
15,5,NERY FRANCISCA BRAVO ESPINOZA,NICARAGUA,CARAZO,CARAZO,Norte,Bicicleta carrera mod. B,S2,181,41459,20,"549,99","467,49",Confirmed,Fernando Andrés Ortega
15,8,NERY FRANCISCA BRAVO ESPINOZA,NICARAGUA,CARAZO,CARAZO,Norte,Bicicleta paseo,S2,182,41460,3,"179,99","152,99",Returned,Fernando Andrés Ortega
15,14,NERY FRANCISCA BRAVO ESPINOZA,NICARAGUA,CARAZO,CARAZO,Norte,EmpuÃ±adura,S2,183,41461,30,"70,12","59,6",Confirmed,Fernando Andrés Ortega
15,15,NERY FRANCISCA BRAVO ESPINOZA,NICARAGUA,CARAZO,CARAZO,Norte,Gafas,S2,184,41462,61,"54,23","46,1",Delivered,Fernando Andrés Ortega
15,9,NERY FRANCISCA BRAVO ESPINOZA,NICARAGUA,CARAZO,CARAZO,Norte,Bicicleta tres asientos,S2,185,41463,1,"449,99","382,49",Confirmed,Fernando Andrés Ortega
16,1,"DEPORTES DE MASAYA, S.L.",NICARAGUA,MASAYA,MASAYA,Este,Bicicleta carrera,S2,186,41464,21,"551,02","413,27",Pending,Valeria Beatriz Herrera
16,2,"DEPORTES DE MASAYA, S.L.",NICARAGUA,MASAYA,MASAYA,Este,Bicicleta mountain infantil,S2,187,41465,16,"116,99","98,27",Shipped,Valeria Beatriz Herrera
16,8,"DEPORTES DE MASAYA, S.L.",NICARAGUA,MASAYA,MASAYA,Este,Bicicleta paseo,S2,188,41466,18,"161,99","136,07",Delivered,Valeria Beatriz Herrera
16,10,"DEPORTES DE MASAYA, S.L.",NICARAGUA,MASAYA,MASAYA,Este,Monociclo,S2,189,41467,1,"215,99","183,59",Delivered,Valeria Beatriz Herrera
16,12,"DEPORTES DE MASAYA, S.L.",NICARAGUA,MASAYA,MASAYA,Este,Asiento para bicicleta velocidad,S2,190,41468,30,"42,8","35,95",Confirmed,Valeria Beatriz Herrera
16,15,"DEPORTES DE MASAYA, S.L.",NICARAGUA,MASAYA,MASAYA,Este,Gafas,S2,191,41469,61,"48,81",41,Pending,Valeria Beatriz Herrera
17,1,JORGE BISMARK MEZA VASQUEZ,NICARAGUA,CHINANDEGA,CHINANDEGA,Este,Bicicleta carrera,S2,192,41470,21,"581,64","581,64",Confirmed,Oscar David Salinas
17,4,JORGE BISMARK MEZA VASQUEZ,NICARAGUA,CHINANDEGA,CHINANDEGA,Este,Bicicleta carrera mod. A,S2,193,41471,23,"284,99","284,99",Delivered,Oscar David Salinas
20,1,"DEPORTES DE RUEDAS, S.L.",NICARAGUA,RIVAS,RIVAS,Centro,Bicicleta carrera,S2,194,41472,13,"551,02","413,27",Confirmed,Claudia Josefina Torres
20,8,"DEPORTES DE RUEDAS, S.L.",NICARAGUA,RIVAS,RIVAS,Centro,Bicicleta paseo,S2,195,41473,3,"161,99","137,69",Pending,Claudia Josefina Torres
20,12,"DEPORTES DE RUEDAS, S.L.",NICARAGUA,RIVAS,RIVAS,Centro,Asiento para bicicleta velocidad,S2,196,41474,30,"42,8","35,95",Returned,Claudia Josefina Torres
20,13,"DEPORTES DE RUEDAS, S.L.",NICARAGUA,RIVAS,RIVAS,Centro,Casco bicicleta,S2,197,41475,77,"43,19","36,28",Returned,Claudia Josefina Torres
20,9,"DEPORTES DE RUEDAS, S.L.",NICARAGUA,RIVAS,RIVAS,Centro,Bicicleta tres asientos,S2,198,41476,3,"404,99","344,24",Delivered,Claudia Josefina Torres
3,1,CARLOS HUMBERTO GARCIA MERCADO,NICARAGUA,CARAZO,CARAZO,Centro,Bicicleta carrera,S2,199,41477,8,"551,02","418,78",Shipped,José Manuel Rodríguez
3,2,CARLOS HUMBERTO GARCIA MERCADO,NICARAGUA,CARAZO,CARAZO,Centro,Bicicleta mountain infantil,S2,200,41478,23,"116,99","98,27",Shipped,José Manuel Rodríguez
3,5,CARLOS HUMBERTO GARCIA MERCADO,NICARAGUA,CARAZO,CARAZO,Centro,Bicicleta carrera mod. B,S2,201,41479,23,"494,99","391,04",Confirmed,José Manuel Rodríguez
3,7,CARLOS HUMBERTO GARCIA MERCADO,NICARAGUA,CARAZO,CARAZO,Centro,Mountain bike,S2,202,41480,23,"53,99","45,35",Confirmed,José Manuel Rodríguez
3,11,CARLOS HUMBERTO GARCIA MERCADO,NICARAGUA,CARAZO,CARAZO,Centro,Bicicleta carrera modelo C,S2,203,41481,23,"539,99","426,59",Delivered,José Manuel Rodríguez
3,10,CARLOS HUMBERTO GARCIA MERCADO,NICARAGUA,CARAZO,CARAZO,Centro,Monociclo,S2,204,41482,6,"215,99","183,59",Shipped,José Manuel Rodríguez
3,12,CARLOS HUMBERTO GARCIA MERCADO,NICARAGUA,CARAZO,CARAZO,Centro,Asiento para bicicleta velocidad,S2,205,41483,8,"42,8","36,38",Pending,José Manuel Rodríguez
3,13,CARLOS HUMBERTO GARCIA MERCADO,NICARAGUA,CARAZO,CARAZO,Centro,Casco bicicleta,S2,206,41484,33,"43,19","36,28",Delivered,José Manuel Rodríguez
3,15,CARLOS HUMBERTO GARCIA MERCADO,NICARAGUA,CARAZO,CARAZO,Centro,Gafas,S2,207,41485,33,"48,81",41,Returned,José Manuel Rodríguez
3,9,CARLOS HUMBERTO GARCIA MERCADO,NICARAGUA,CARAZO,CARAZO,Centro,Bicicleta tres asientos,S2,208,41486,6,"404,99","344,24",Confirmed,José Manuel Rodríguez
4,1,MERCEDES DEL SOCORRO MIRANDA SILVA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta carrera,S2,209,41487,14,"581,64","581,64",Returned,Ana Patricia Martínez
4,2,MERCEDES DEL SOCORRO MIRANDA SILVA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta mountain infantil,S2,210,41488,9,"123,49","123,49",Delivered,Ana Patricia Martínez
4,4,MERCEDES DEL SOCORRO MIRANDA SILVA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta carrera mod. A,S2,211,41489,14,"284,99","284,99",Confirmed,Ana Patricia Martínez
4,6,MERCEDES DEL SOCORRO MIRANDA SILVA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta infantil,S2,212,41490,23,"47,49","47,49",Returned,Ana Patricia Martínez
4,7,MERCEDES DEL SOCORRO MIRANDA SILVA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Mountain bike,S2,213,41491,19,"56,99","56,99",Delivered,Ana Patricia Martínez
4,10,MERCEDES DEL SOCORRO MIRANDA SILVA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Monociclo,S2,214,41492,16,"227,99","227,99",Pending,Ana Patricia Martínez
4,12,MERCEDES DEL SOCORRO MIRANDA SILVA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Asiento para bicicleta velocidad,S2,215,41493,16,"45,18","45,18",Delivered,Ana Patricia Martínez
4,14,MERCEDES DEL SOCORRO MIRANDA SILVA,NICARAGUA,JINOTEGA,JINOTEGA,Este,EmpuÃ±adura,S2,216,41494,33,"66,61","66,61",Pending,Ana Patricia Martínez
4,9,MERCEDES DEL SOCORRO MIRANDA SILVA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta tres asientos,S2,217,41495,16,"427,49","427,49",Shipped,Ana Patricia Martínez
6,1,ADELA ZEVERANIA ROSTRAN MORA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta carrera,S2,218,41496,13,"612,25","612,25",Pending,Luisa Margarita Ramírez
6,4,ADELA ZEVERANIA ROSTRAN MORA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta carrera mod. A,S2,219,41497,23,"299,99","299,99",Confirmed,Luisa Margarita Ramírez
6,11,ADELA ZEVERANIA ROSTRAN MORA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta carrera modelo C,S2,220,41498,19,"599,99","599,99",Delivered,Luisa Margarita Ramírez
6,13,ADELA ZEVERANIA ROSTRAN MORA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Casco bicicleta,S2,221,41499,14,"47,99","47,99",Confirmed,Luisa Margarita Ramírez
6,14,ADELA ZEVERANIA ROSTRAN MORA,NICARAGUA,JINOTEGA,JINOTEGA,Este,EmpuÃ±adura,S2,222,41500,23,"70,12","70,12",Confirmed,Luisa Margarita Ramírez
6,15,ADELA ZEVERANIA ROSTRAN MORA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Gafas,S2,223,41501,24,"54,23","54,23",Confirmed,Luisa Margarita Ramírez
8,1,CARLA VANESA MADRIZ ARGUELLO,NICARAGUA,JINOTEGA,JINOTEGA,Oeste,Bicicleta carrera,S2,224,41502,19,"612,25","612,25",Shipped,Rosa Elena Fernández
8,2,CARLA VANESA MADRIZ ARGUELLO,NICARAGUA,JINOTEGA,JINOTEGA,Oeste,Bicicleta mountain infantil,S2,225,41503,21,"129,99","129,99",Confirmed,Rosa Elena Fernández
8,6,CARLA VANESA MADRIZ ARGUELLO,NICARAGUA,JINOTEGA,JINOTEGA,Oeste,Bicicleta infantil,S2,226,41504,14,"49,99","49,99",Returned,Rosa Elena Fernández
8,11,CARLA VANESA MADRIZ ARGUELLO,NICARAGUA,JINOTEGA,JINOTEGA,Oeste,Bicicleta carrera modelo C,S2,227,41505,4,"599,99","599,99",Pending,Rosa Elena Fernández
8,12,CARLA VANESA MADRIZ ARGUELLO,NICARAGUA,JINOTEGA,JINOTEGA,Oeste,Asiento para bicicleta velocidad,S2,228,41506,33,"47,56","47,56",Confirmed,Rosa Elena Fernández
8,13,CARLA VANESA MADRIZ ARGUELLO,NICARAGUA,JINOTEGA,JINOTEGA,Oeste,Casco bicicleta,S2,229,41507,33,"47,99","47,99",Delivered,Rosa Elena Fernández
8,14,CARLA VANESA MADRIZ ARGUELLO,NICARAGUA,JINOTEGA,JINOTEGA,Oeste,EmpuÃ±adura,S2,230,41508,33,"70,12","70,12",Shipped,Rosa Elena Fernández
8,15,CARLA VANESA MADRIZ ARGUELLO,NICARAGUA,JINOTEGA,JINOTEGA,Oeste,Gafas,S2,231,41509,49,"54,23","54,23",Delivered,Rosa Elena Fernández
9,2,YADER JAVIER DUARTE SUAZO,NICARAGUA,GRANADA,GRANADA,Sur,Bicicleta mountain infantil,S2,232,41510,26,"123,49","123,49",Returned,Jorge Alberto Vargas
9,4,YADER JAVIER DUARTE SUAZO,NICARAGUA,GRANADA,GRANADA,Sur,Bicicleta carrera mod. A,S2,233,41511,26,"284,99","284,99",Pending,Jorge Alberto Vargas
9,7,YADER JAVIER DUARTE SUAZO,NICARAGUA,GRANADA,GRANADA,Sur,Mountain bike,S2,234,41512,6,"56,99","56,99",Confirmed,Jorge Alberto Vargas
9,8,YADER JAVIER DUARTE SUAZO,NICARAGUA,GRANADA,GRANADA,Sur,Bicicleta paseo,S2,235,41513,4,"170,99","170,99",Delivered,Jorge Alberto Vargas
9,10,YADER JAVIER DUARTE SUAZO,NICARAGUA,GRANADA,GRANADA,Sur,Monociclo,S2,236,41514,1,"227,99","227,99",Shipped,Jorge Alberto Vargas
9,3,YADER JAVIER DUARTE SUAZO,NICARAGUA,GRANADA,GRANADA,Sur,Bicicleta dual,S2,237,41515,1,"332,49","332,49",Delivered,Jorge Alberto Vargas
9,9,YADER JAVIER DUARTE SUAZO,NICARAGUA,GRANADA,GRANADA,Sur,Bicicleta tres asientos,S2,238,41516,1,"427,49","427,49",Delivered,Jorge Alberto Vargas
14,2,MAURICIO RAUL URROZ SALGADO,NICARAGUA,MANAGUA,MANAGUA,Este,Bicicleta mountain infantil,S2,239,41517,16,"129,99","129,99",Delivered,Adriana Isabel Jiménez
14,4,MAURICIO RAUL URROZ SALGADO,NICARAGUA,MANAGUA,MANAGUA,Este,Bicicleta carrera mod. A,S2,240,41518,24,"299,99","299,99",Returned,Adriana Isabel Jiménez
14,5,MAURICIO RAUL URROZ SALGADO,NICARAGUA,MANAGUA,MANAGUA,Este,Bicicleta carrera mod. B,S2,241,41519,21,"549,99","549,99",Pending,Adriana Isabel Jiménez
14,8,MAURICIO RAUL URROZ SALGADO,NICARAGUA,MANAGUA,MANAGUA,Este,Bicicleta paseo,S2,242,41520,3,"179,99","179,99",Pending,Adriana Isabel Jiménez
14,13,MAURICIO RAUL URROZ SALGADO,NICARAGUA,MANAGUA,MANAGUA,Este,Casco bicicleta,S2,243,41521,83,"47,99","47,99",Confirmed,Adriana Isabel Jiménez
14,14,MAURICIO RAUL URROZ SALGADO,NICARAGUA,MANAGUA,MANAGUA,Este,EmpuÃ±adura,S2,244,41522,33,"70,12","70,12",Pending,Adriana Isabel Jiménez
14,3,MAURICIO RAUL URROZ SALGADO,NICARAGUA,MANAGUA,MANAGUA,Este,Bicicleta dual,S2,245,41523,1,"349,99","349,99",Shipped,Adriana Isabel Jiménez
15,1,NERY FRANCISCA BRAVO ESPINOZA,NICARAGUA,CARAZO,CARAZO,Norte,Bicicleta carrera,S2,246,41524,23,"612,25","520,41",Pending,Fernando Andrés Ortega
15,2,NERY FRANCISCA BRAVO ESPINOZA,NICARAGUA,CARAZO,CARAZO,Norte,Bicicleta mountain infantil,S2,247,41525,18,"129,99","110,49",Returned,Fernando Andrés Ortega
15,5,NERY FRANCISCA BRAVO ESPINOZA,NICARAGUA,CARAZO,CARAZO,Norte,Bicicleta carrera mod. B,S2,248,41526,21,"549,99","467,49",Delivered,Fernando Andrés Ortega
15,8,NERY FRANCISCA BRAVO ESPINOZA,NICARAGUA,CARAZO,CARAZO,Norte,Bicicleta paseo,S2,249,41527,3,"179,99","152,99",Returned,Fernando Andrés Ortega
15,14,NERY FRANCISCA BRAVO ESPINOZA,NICARAGUA,CARAZO,CARAZO,Norte,EmpuÃ±adura,S2,250,41528,33,"70,12","59,6",Delivered,Fernando Andrés Ortega
15,15,NERY FRANCISCA BRAVO ESPINOZA,NICARAGUA,CARAZO,CARAZO,Norte,Gafas,S2,251,41529,66,"54,23","46,1",Shipped,Fernando Andrés Ortega
15,9,NERY FRANCISCA BRAVO ESPINOZA,NICARAGUA,CARAZO,CARAZO,Norte,Bicicleta tres asientos,S2,252,41530,1,"449,99","382,49",Shipped,Fernando Andrés Ortega
20,1,"DEPORTES DE RUEDAS, S.L.",NICARAGUA,RIVAS,RIVAS,Centro,Bicicleta carrera,S2,253,41531,14,"551,02","413,27",Delivered,Claudia Josefina Torres
20,8,"DEPORTES DE RUEDAS, S.L.",NICARAGUA,RIVAS,RIVAS,Centro,Bicicleta paseo,S2,254,41532,3,"161,99","137,69",Confirmed,Claudia Josefina Torres
20,12,"DEPORTES DE RUEDAS, S.L.",NICARAGUA,RIVAS,RIVAS,Centro,Asiento para bicicleta velocidad,S2,255,41533,33,"42,8","35,95",Confirmed,Claudia Josefina Torres
20,13,"DEPORTES DE RUEDAS, S.L.",NICARAGUA,RIVAS,RIVAS,Centro,Casco bicicleta,S2,256,41534,83,"43,19","36,28",Shipped,Claudia Josefina Torres
20,9,"DEPORTES DE RUEDAS, S.L.",NICARAGUA,RIVAS,RIVAS,Centro,Bicicleta tres asientos,S2,257,41535,3,"404,99","344,24",Pending,Claudia Josefina Torres
21,1,"BICIS LA REAL, S.L.",NICARAGUA,MATAGALPA,MATAGALPA,Centro,Bicicleta carrera,S2,258,41536,13,"551,02","413,27",Confirmed,Rafael Enrique Ruiz
21,2,"BICIS LA REAL, S.L.",NICARAGUA,MATAGALPA,MATAGALPA,Centro,Bicicleta mountain infantil,S2,259,41537,9,"116,99","99,44",Pending,Rafael Enrique Ruiz
21,5,"BICIS LA REAL, S.L.",NICARAGUA,MATAGALPA,MATAGALPA,Centro,Bicicleta carrera mod. B,S2,260,41538,8,"494,99","395,99",Delivered,Rafael Enrique Ruiz
21,8,"BICIS LA REAL, S.L.",NICARAGUA,MATAGALPA,MATAGALPA,Centro,Bicicleta paseo,S2,261,41539,3,"161,99","137,69",Shipped,Rafael Enrique Ruiz
21,12,"BICIS LA REAL, S.L.",NICARAGUA,MATAGALPA,MATAGALPA,Centro,Asiento para bicicleta velocidad,S2,262,41540,33,"42,8","35,95",Confirmed,Rafael Enrique Ruiz
21,14,"BICIS LA REAL, S.L.",NICARAGUA,MATAGALPA,MATAGALPA,Centro,EmpuÃ±adura,S2,263,41541,33,"63,11","53,01",Shipped,Rafael Enrique Ruiz
1,1,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta carrera,S2,264,41542,15,"551,02","446,33",Pending,Juan Carlos González
1,2,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta mountain infantil,S2,265,41543,30,100,100,Delivered,Juan Carlos González
1,4,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta carrera mod. A,S2,266,41544,15,"269,99","207,89",Confirmed,Juan Carlos González
1,5,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta carrera mod. B,S2,267,41545,15,"494,99","381,14",Returned,Juan Carlos González
1,6,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta infantil,S2,268,41546,15,"44,99","37,79",Delivered,Juan Carlos González
1,7,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Mountain bike,S2,269,41547,30,"53,99","45,35",Shipped,Juan Carlos González
1,8,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta paseo,S2,270,41548,15,"161,99","136,07",Shipped,Juan Carlos González
1,11,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta carrera modelo C,S2,271,41549,30,"539,99","415,79",Pending,Juan Carlos González
1,10,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Monociclo,S2,272,41550,3,"215,99","183,59",Pending,Juan Carlos González
1,12,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Asiento para bicicleta velocidad,S2,273,41551,3,"42,8","36,38",Confirmed,Juan Carlos González
1,13,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Casco bicicleta,S2,274,41552,3,"43,19","36,71",Delivered,Juan Carlos González
1,14,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,EmpuÃ±adura,S2,275,41553,3,"63,11","53,64",Pending,Juan Carlos González
1,15,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Gafas,S2,276,41554,3,"48,81","41,49",Shipped,Juan Carlos González
1,3,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta dual,S2,277,41555,3,"314,99","267,74",Returned,Juan Carlos González
1,9,EDWIN BAQUEDANO GARCÃA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta tres asientos,S2,278,41556,3,"404,99","344,24",Confirmed,Juan Carlos González
2,1,JOSE OMAR RODRIGUEZ ZAPATA,NICARAGUA,JINOTEGA,JINOTEGA,Este,Bicicleta carrera,S2,279,41557,15,"581,64","581,64",Delivered,María Fernanda López
